Date,Pptn,Temp,Wind_speed,PET,Q,TP_catch,chl-a_lake,TP_lake,colour_lake,PTI,Biovolume,CyanoBiovol,colour_van1,chl-a_van1,TP_van1,rel_res_time,Rain_day,Pptn_intense,Wind_under_Q0.1,Wind_under_Q0.2,Wind_under_Q0.3,Wind_under_Q0.4,Wind_under_Q0.5,Wind_over_Q0.5,Wind_over_Q0.6,Wind_over_Q0.7,Wind_over_Q0.8,Wind_over_Q0.9,status_TP_lake,status_chl-a_lake,status_CyanoBiovol,Pptn_lag1M,Temp_lag1M,Wind_speed_lag1M,PET_lag1M,Q_lag1M,TP_catch_lag1M,chl-a_lake_lag1M,TP_lake_lag1M,colour_lake_lag1M,PTI_lag1M,Biovolume_lag1M,CyanoBiovol_lag1M,colour_van1_lag1M,chl-a_van1_lag1M,TP_van1_lag1M,rel_res_time_lag1M,Rain_day_lag1M,Pptn_intense_lag1M,Wind_under_Q0.1_lag1M,Wind_under_Q0.2_lag1M,Wind_under_Q0.3_lag1M,Wind_under_Q0.4_lag1M,Wind_under_Q0.5_lag1M,Wind_over_Q0.5_lag1M,Wind_over_Q0.6_lag1M,Wind_over_Q0.7_lag1M,Wind_over_Q0.8_lag1M,Wind_over_Q0.9_lag1M,status_TP_lake_lag1M,status_chl-a_lake_lag1M,status_CyanoBiovol_lag1M,Month,season_2,Pptn_winterSum,Rain_day_winterSum,Pptn_intense_winterSum,PET_winterSum,Wind_under_Q0.1_winterSum,Wind_under_Q0.2_winterSum,Wind_under_Q0.3_winterSum,Wind_under_Q0.4_winterSum,Wind_under_Q0.5_winterSum,Wind_over_Q0.5_winterSum,Wind_over_Q0.6_winterSum,Wind_over_Q0.7_winterSum,Wind_over_Q0.8_winterSum,Wind_over_Q0.9_winterSum,Pptn_lag2M_sum,Pptn_lag3M_sum,Pptn_lag4M_sum,Pptn_lag5M_sum,Pptn_lag6M_sum,Rain_day_lag2M_sum,Rain_day_lag3M_sum,Rain_day_lag4M_sum,Rain_day_lag5M_sum,Rain_day_lag6M_sum,Pptn_intense_lag2M_sum,Pptn_intense_lag3M_sum,Pptn_intense_lag4M_sum,Pptn_intense_lag5M_sum,Pptn_intense_lag6M_sum,PET_lag2M_sum,PET_lag3M_sum,PET_lag4M_sum,PET_lag5M_sum,PET_lag6M_sum,Wind_under_Q0.1_lag2M_sum,Wind_under_Q0.1_lag3M_sum,Wind_under_Q0.1_lag4M_sum,Wind_under_Q0.1_lag5M_sum,Wind_under_Q0.1_lag6M_sum,Wind_under_Q0.2_lag2M_sum,Wind_under_Q0.2_lag3M_sum,Wind_under_Q0.2_lag4M_sum,Wind_under_Q0.2_lag5M_sum,Wind_under_Q0.2_lag6M_sum,Wind_under_Q0.3_lag2M_sum,Wind_under_Q0.3_lag3M_sum,Wind_under_Q0.3_lag4M_sum,Wind_under_Q0.3_lag5M_sum,Wind_under_Q0.3_lag6M_sum,Wind_under_Q0.4_lag2M_sum,Wind_under_Q0.4_lag3M_sum,Wind_under_Q0.4_lag4M_sum,Wind_under_Q0.4_lag5M_sum,Wind_under_Q0.4_lag6M_sum,Wind_under_Q0.5_lag2M_sum,Wind_under_Q0.5_lag3M_sum,Wind_under_Q0.5_lag4M_sum,Wind_under_Q0.5_lag5M_sum,Wind_under_Q0.5_lag6M_sum,Wind_over_Q0.5_lag2M_sum,Wind_over_Q0.5_lag3M_sum,Wind_over_Q0.5_lag4M_sum,Wind_over_Q0.5_lag5M_sum,Wind_over_Q0.5_lag6M_sum,Wind_over_Q0.6_lag2M_sum,Wind_over_Q0.6_lag3M_sum,Wind_over_Q0.6_lag4M_sum,Wind_over_Q0.6_lag5M_sum,Wind_over_Q0.6_lag6M_sum,Wind_over_Q0.7_lag2M_sum,Wind_over_Q0.7_lag3M_sum,Wind_over_Q0.7_lag4M_sum,Wind_over_Q0.7_lag5M_sum,Wind_over_Q0.7_lag6M_sum,Wind_over_Q0.8_lag2M_sum,Wind_over_Q0.8_lag3M_sum,Wind_over_Q0.8_lag4M_sum,Wind_over_Q0.8_lag5M_sum,Wind_over_Q0.8_lag6M_sum,Wind_over_Q0.9_lag2M_sum,Wind_over_Q0.9_lag3M_sum,Wind_over_Q0.9_lag4M_sum,Wind_over_Q0.9_lag5M_sum,Wind_over_Q0.9_lag6M_sum,TP_catch_lag2M_av,TP_catch_lag3M_av,Temp_lag2M_av,Temp_lag3M_av,Q_lag2M_av,Q_lag3M_av,rel_res_time_lag2M_av,rel_res_time_lag3M_av,Season,chl-a_lake_prevSummer,TP_lake_prevSummer,CyanoBiovol_prevSummer,status_chl-a_lake_prevSummer,status_TP_lake_prevSummer,status_CyanoBiovol_prevSummer,chl-a_van1_prevSummer,TP_van1_prevSummer
1997-10-31,81.52259346900001,3.851742028193548,3.0258064516129046,23.774152538000003,3.6073571428571434,38.45,,,,,,,,,,0.3584794527983329,28,3,6.0,9.0,12.0,17.0,19.0,12.0,10.0,9.0,5.0,1.0,,,,98.99237487599997,11.460732333733334,3.4033333333333347,67.18352062400001,1.2629285714285718,70.70000000000002,24.049999999999997,27.6,17.0,,3.9999999999999996,2.26,17.0,8.4,13.6,1.1707597666560108,27.0,5.0,1.0,7.0,9.0,12.0,15.0,15.0,12.0,8.0,4.0,2.0,M,PB,PB,10,0,435.92284598000003,163.0,22.0,57.345430066,38.0,52.0,59.0,81.0,99.0,81.0,73.0,56.0,40.0,27.0,155.16165503000002,201.01595562900036,273.0019517539997,336.1192698119996,345.65969246199927,54.0,77.0,104.0,133.0,158.0,9.0,11.0,15.0,18.0,18.0,190.75340535799998,329.1275377930001,447.58600334700014,519.4470513290004,550.844536582,3.0,5.0,5.0,6.0,7.0,12.0,16.0,16.0,21.0,24.0,16.0,24.0,27.0,35.0,38.0,26.0,40.0,48.0,61.0,67.0,35.0,55.0,68.0,83.0,89.0,26.0,33.0,48.0,64.0,87.0,18.0,23.0,36.0,50.0,70.0,12.0,15.0,23.0,31.0,49.0,6.0,8.0,12.0,18.0,31.0,2.0,2.0,2.0,2.0,8.0,58.42500000000001,52.27499999999994,15.283617755898929,16.171113854577772,0.7806094470046077,0.6689235393823866,3.0731405995870924,2.866197284959828,aut,23.65,31.450000000000003,2.6500000000000004,PB,M,PB,7.25,17.45
1997-11-30,69.440690472,0.9630774991333333,2.8200000000000003,5.867978629999999,4.7459999999999996,56.775,,,,,,,,,,0.30846436446856745,28,1,6.0,7.0,10.0,15.0,19.0,11.0,9.0,4.0,2.0,0.0,,,,81.52259346900001,3.851742028193548,3.0258064516129046,23.774152538000003,3.6073571428571434,38.45,,,,,,,,,,0.3584794527983329,28.0,3.0,6.0,9.0,12.0,17.0,19.0,12.0,10.0,9.0,5.0,1.0,,,,11,0,435.92284598000003,163.0,22.0,57.345430066,38.0,52.0,59.0,81.0,99.0,81.0,73.0,56.0,40.0,27.0,180.51496834500006,236.68424849900038,282.53854909799975,354.52454522299956,417.6418632809993,55.0,82.0,105.0,132.0,161.0,8.0,12.0,14.0,18.0,21.0,90.95767316199999,214.5275578960001,352.90169033100017,471.3601558850003,543.221203867,7.0,9.0,11.0,11.0,12.0,16.0,21.0,25.0,25.0,30.0,21.0,28.0,36.0,39.0,47.0,29.0,43.0,57.0,65.0,78.0,34.0,54.0,74.0,87.0,102.0,27.0,38.0,45.0,60.0,76.0,22.0,28.0,33.0,46.0,60.0,17.0,21.0,24.0,32.0,40.0,9.0,11.0,13.0,17.0,23.0,3.0,3.0,3.0,3.0,3.0,54.575,51.7666666666666,7.656237180963446,11.472992513330459,2.4351428571428566,1.7228586789554574,0.7646196097271698,2.168253550657507,aut,23.65,31.450000000000003,2.6500000000000004,PB,M,PB,7.25,17.45
1997-12-31,77.19809839000001,-1.3603542013225807,2.4419354838709677,0.6061481440000002,5.293645161290321,56.56666666666666,,,,,,,,,,0.29779092147095254,26,4,10.0,13.0,15.0,19.0,23.0,6.0,5.0,3.0,1.0,1.0,,,,69.440690472,0.9630774991333333,2.8200000000000003,5.867978629999999,4.7459999999999996,56.775,,,,,,,,,,0.30846436446856745,28.0,1.0,6.0,7.0,10.0,15.0,19.0,11.0,9.0,4.0,2.0,0.0,,,,12,0,435.92284598000003,163.0,22.0,57.345430066,38.0,52.0,59.0,81.0,99.0,81.0,73.0,56.0,40.0,27.0,150.9632839410001,249.95565881700037,306.1249389709998,351.9792395699996,423.96523569499925,56.0,83.0,110.0,133.0,160.0,4.0,9.0,13.0,15.0,19.0,29.642131167999977,96.82565179200012,220.39553652600014,358.7696689610003,477.228134515,12.0,13.0,15.0,17.0,17.0,16.0,23.0,28.0,32.0,32.0,22.0,31.0,38.0,46.0,49.0,32.0,44.0,58.0,72.0,80.0,38.0,53.0,73.0,93.0,106.0,23.0,38.0,49.0,56.0,71.0,19.0,31.0,37.0,42.0,55.0,13.0,21.0,25.0,28.0,36.0,7.0,11.0,13.0,15.0,19.0,1.0,3.0,3.0,3.0,3.0,47.6125,55.30833333333327,2.4074097636634457,5.425183953686733,4.17667857142857,3.2054285714285755,0.3334719086334481,0.6125678613076367,wint,23.65,31.450000000000003,2.6500000000000004,PB,M,PB,7.25,17.45
1998-01-31,56.52220038499999,-1.654799893483871,3.0741935483870972,1.2655031440000002,7.401133333333332,63.075,,,,,,,,,,0.16902053867579214,24,2,5.0,9.0,15.0,15.0,18.0,13.0,11.0,8.0,4.0,2.0,,,,77.19809839000001,-1.3603542013225807,2.4419354838709677,0.6061481440000002,5.293645161290321,56.56666666666666,,,,,,,,,,0.29779092147095254,26.0,4.0,10.0,13.0,15.0,19.0,23.0,6.0,5.0,3.0,1.0,1.0,,,,1,0,366.31392192000004,149.0,14.0,45.175993901,31.0,49.0,66.0,87.0,102.0,78.0,65.0,48.0,27.0,15.0,146.6387888620001,228.16138233100037,327.15375720699984,383.3230373609996,429.1773379599993,54.0,82.0,109.0,136.0,159.0,5.0,8.0,13.0,17.0,19.0,6.4741267739999735,30.248279312000108,97.43179993600015,221.0016846700003,359.375817105,16.0,22.0,23.0,25.0,27.0,20.0,29.0,36.0,41.0,45.0,25.0,37.0,46.0,53.0,61.0,34.0,51.0,63.0,77.0,91.0,42.0,61.0,76.0,96.0,116.0,17.0,29.0,44.0,55.0,62.0,14.0,24.0,36.0,42.0,47.0,7.0,16.0,24.0,28.0,31.0,3.0,8.0,12.0,14.0,16.0,1.0,2.0,4.0,4.0,4.0,56.67083333333333,50.59722222222215,-0.1986383510946188,1.1514884420014273,5.019822580645159,4.549000768049159,0.3031276429697579,0.32157824624595066,wint,22.575,30.325,1.4225,PB,M,M,8.9,16.275000000000002
1998-02-28,37.78864715499999,1.3626974129999998,4.07857142857143,7.114403326,4.392423076923078,76.15,,,,,,,,,,0.2607780862052348,22,1,3.0,6.0,6.0,8.0,8.0,20.0,15.0,11.0,8.0,6.0,,,,56.52220038499999,-1.654799893483871,3.0741935483870972,1.2655031440000002,7.401133333333332,63.075,,,,,,,,,,0.16902053867579214,24.0,2.0,5.0,9.0,15.0,15.0,18.0,13.0,11.0,8.0,4.0,2.0,,,,2,0,366.31392192000004,149.0,14.0,45.175993901,31.0,49.0,66.0,87.0,102.0,78.0,65.0,48.0,27.0,15.0,133.7202987750001,203.16098924700037,284.6835827159998,383.67595759199963,439.84523774599927,50.0,78.0,106.0,133.0,160.0,6.0,7.0,10.0,15.0,19.0,1.871651287999975,7.739629918000105,31.513782456000143,98.6973030800003,222.26718781399998,15.0,21.0,27.0,28.0,30.0,22.0,29.0,38.0,45.0,50.0,30.0,40.0,52.0,61.0,68.0,34.0,49.0,66.0,78.0,92.0,41.0,60.0,79.0,94.0,114.0,19.0,30.0,42.0,57.0,68.0,16.0,25.0,35.0,47.0,53.0,11.0,15.0,24.0,32.0,36.0,5.0,7.0,12.0,16.0,18.0,3.0,3.0,4.0,6.0,6.0,59.820833333333326,58.805555555555486,-1.5075770474032208,-0.6840255318910456,6.347389247311826,5.8135928315412215,0.23340573007337026,0.2584252748717704,wint,22.575,30.325,1.4225,PB,M,M,8.9,16.275000000000002
1998-03-31,43.841692049,-0.32559169064516147,3.8677419354838714,6.547808118999999,3.21941935483871,39.839999999999996,,,,,,,,,,0.391415927578279,21,3,1.0,5.0,8.0,13.0,15.0,16.0,15.0,13.0,7.0,5.0,,,,37.78864715499999,1.3626974129999998,4.07857142857143,7.114403326,4.392423076923078,76.15,,,,,,,,,,0.2607780862052348,22.0,1.0,3.0,6.0,6.0,8.0,8.0,20.0,15.0,11.0,8.0,6.0,,,,3,0,366.31392192000004,149.0,14.0,45.175993901,31.0,49.0,66.0,87.0,102.0,78.0,65.0,48.0,27.0,15.0,94.31084754000008,171.50894593000035,240.94963640199978,322.4722298709996,421.46460474699927,46.0,72.0,100.0,128.0,155.0,3.0,7.0,8.0,11.0,16.0,8.379906469999975,8.986054614000107,14.854033244000142,38.62818578200029,105.81170640599998,8.0,18.0,24.0,30.0,31.0,15.0,28.0,35.0,44.0,51.0,21.0,36.0,46.0,58.0,67.0,23.0,42.0,57.0,74.0,86.0,26.0,49.0,68.0,87.0,102.0,33.0,39.0,50.0,62.0,77.0,26.0,31.0,40.0,50.0,62.0,19.0,22.0,26.0,35.0,43.0,12.0,13.0,15.0,20.0,24.0,8.0,9.0,9.0,10.0,12.0,69.6125,65.26388888888881,-0.1460512402419306,-0.5508188939354902,5.896778205128204,5.695733857182248,0.21489931244051136,0.24252984878399286,spr,22.575,30.325,1.4225,PB,M,M,8.9,16.275000000000002
1998-04-30,104.45394432200001,3.697470873766666,3.51,33.858060805,9.046999999999999,89.275,,,,,,,,,,0.1569536232354056,26,6,1.0,5.0,8.0,16.0,16.0,12.0,11.0,10.0,6.0,3.0,,,,43.841692049,-0.32559169064516147,3.8677419354838714,6.547808118999999,3.21941935483871,39.839999999999996,,,,,,,,,,0.391415927578279,21.0,3.0,1.0,5.0,8.0,13.0,15.0,16.0,15.0,13.0,7.0,5.0,,,,4,1,366.31392192000004,149.0,14.0,45.175993901,31.0,49.0,66.0,87.0,102.0,78.0,65.0,48.0,27.0,15.0,81.63033920400008,138.15253958900033,215.3506379789998,284.79132845099963,366.3139219199993,43.0,67.0,93.0,121.0,149.0,4.0,6.0,10.0,11.0,14.0,13.662211444999974,14.927714589000106,15.533862733000142,21.40184136300028,45.17599390099997,4.0,9.0,19.0,25.0,31.0,11.0,20.0,33.0,40.0,49.0,14.0,29.0,44.0,54.0,66.0,21.0,36.0,55.0,70.0,87.0,23.0,41.0,64.0,83.0,102.0,36.0,49.0,55.0,66.0,78.0,30.0,41.0,46.0,55.0,65.0,24.0,32.0,35.0,39.0,48.0,15.0,19.0,20.0,22.0,27.0,11.0,13.0,14.0,14.0,15.0,57.995,59.68833333333327,0.5185528611774242,-0.2058980570430171,3.8059212158808924,5.00432525503171,0.3260970068917548,0.27373818415310164,spr,22.575,30.325,1.4225,PB,M,M,8.9,16.275000000000002
1998-05-31,17.605739990000004,10.515380127193545,3.858064516129032,85.24611405699999,3.055233333333333,33.925,,,,,,,,,,0.6287196921643738,23,0,0.0,0.0,5.0,8.0,11.0,20.0,17.0,12.0,7.0,2.0,,,,104.45394432200001,3.697470873766666,3.51,33.858060805,9.046999999999999,89.275,,,,,,,,,,0.1569536232354056,26.0,6.0,1.0,5.0,8.0,16.0,16.0,12.0,11.0,10.0,6.0,3.0,,,,5,1,366.31392192000004,149.0,14.0,45.175993901,31.0,49.0,66.0,87.0,102.0,78.0,65.0,48.0,27.0,15.0,148.2956363710001,186.08428352600035,242.6064839109998,319.80458230099964,389.2452727729993,47.0,69.0,93.0,119.0,147.0,9.0,10.0,12.0,16.0,17.0,40.405868923999975,47.520272250000104,48.78577539400014,49.391923538000285,55.259902167999975,2.0,5.0,10.0,20.0,26.0,10.0,16.0,25.0,38.0,45.0,16.0,22.0,37.0,52.0,62.0,29.0,37.0,52.0,71.0,86.0,31.0,39.0,57.0,80.0,99.0,28.0,48.0,61.0,67.0,78.0,26.0,41.0,52.0,57.0,66.0,23.0,34.0,42.0,45.0,49.0,13.0,21.0,25.0,26.0,28.0,8.0,14.0,16.0,17.0,17.0,64.55749999999999,68.42166666666661,1.6859395915607573,1.5781921987071617,6.133209677419353,5.552947477253933,0.2741847754068402,0.26971587900630617,spr,22.575,30.325,1.4225,PB,M,M,8.9,16.275000000000002
1998-06-30,128.52897604999998,12.597296210933335,3.756666666666666,107.487303138,2.6020370370370376,47.96,15.399999999999999,26.1,,,2.02,0.35,,9.65,24.799999999999997,0.6469535734983192,26,7,1.0,2.0,4.0,9.0,13.0,14.0,11.0,11.0,5.0,3.0,M,M,HG,17.605739990000004,10.515380127193545,3.858064516129032,85.24611405699999,3.055233333333333,33.925,,,,,,,,,,0.6287196921643738,23.0,0.0,0.0,0.0,5.0,8.0,11.0,20.0,17.0,12.0,7.0,2.0,,,,6,1,366.31392192000004,149.0,14.0,45.175993901,31.0,49.0,66.0,87.0,102.0,78.0,65.0,48.0,27.0,15.0,122.05968431200013,165.90137636100036,203.6900235159998,260.2122239009997,337.41032229099926,49.0,70.0,92.0,116.0,142.0,6.0,9.0,10.0,12.0,16.0,119.10417486199997,125.65198298100009,132.76638630700012,134.03188945100027,134.63803759499996,1.0,2.0,5.0,10.0,20.0,5.0,10.0,16.0,25.0,38.0,13.0,21.0,27.0,42.0,57.0,24.0,37.0,45.0,60.0,79.0,27.0,42.0,50.0,68.0,91.0,32.0,48.0,68.0,81.0,87.0,28.0,43.0,58.0,69.0,74.0,22.0,35.0,46.0,54.0,57.0,13.0,20.0,28.0,32.0,33.0,5.0,10.0,16.0,18.0,19.0,61.59999999999998,54.34666666666661,7.1064255004801105,4.629086436771677,6.051116666666665,5.107217562724018,0.3928366576998876,0.3923630809926859,summ,22.575,30.325,1.4225,PB,M,M,8.9,16.275000000000002
1998-07-31,64.21272815,14.717252570967746,3.458064516129033,118.970548927,1.7483000000000004,39.975,25.5,27.9,,,3.01,1.98,,11.9,20.6,0.7606402676971672,29,1,0.0,2.0,3.0,9.0,15.0,13.0,11.0,6.0,4.0,1.0,M,PB,M,128.52897604999998,12.597296210933335,3.756666666666666,107.487303138,2.6020370370370376,47.96,15.399999999999999,26.1,,,2.02,0.35,,9.65,24.799999999999997,0.6469535734983192,26.0,7.0,1.0,2.0,4.0,9.0,13.0,14.0,11.0,11.0,5.0,3.0,M,M,HG,7,1,366.31392192000004,149.0,14.0,45.175993901,31.0,49.0,66.0,87.0,102.0,78.0,65.0,48.0,27.0,15.0,146.1347160400001,250.58866036200033,294.4303524109998,332.21899956599964,388.7411999509992,49.0,75.0,96.0,118.0,142.0,7.0,13.0,16.0,17.0,19.0,192.73341719499996,226.59147800000008,233.13928611900013,240.25368944500028,241.51919258899997,1.0,2.0,3.0,6.0,11.0,2.0,7.0,12.0,18.0,27.0,9.0,17.0,25.0,31.0,46.0,17.0,33.0,46.0,54.0,69.0,24.0,40.0,55.0,63.0,81.0,34.0,46.0,62.0,82.0,95.0,28.0,39.0,54.0,69.0,80.0,23.0,33.0,46.0,57.0,65.0,12.0,18.0,25.0,33.0,37.0,5.0,8.0,13.0,19.0,21.0,40.94249999999998,57.05333333333328,11.556338169063446,8.936715737297844,2.8286351851851848,4.901423456790128,0.6378366328313444,0.477542296299366,summ,22.575,30.325,1.4225,PB,M,M,8.9,16.275000000000002
1998-08-31,95.69166658000002,13.267284874612907,3.3580645161290326,97.88083965300001,1.207653846153846,66.2,24.85,42.7,,,5.195,1.9649999999999999,,6.1,16.75,1.2403326730789748,30,4,0.0,2.0,7.0,13.0,15.0,15.0,14.0,8.0,3.0,0.0,PB,PB,M,64.21272815,14.717252570967746,3.458064516129033,118.970548927,1.7483000000000004,39.975,25.5,27.9,,,3.01,1.98,,11.9,20.6,0.7606402676971672,29.0,1.0,0.0,2.0,3.0,9.0,15.0,13.0,11.0,6.0,4.0,1.0,M,PB,M,8,1,366.31392192000004,149.0,14.0,45.175993901,31.0,49.0,66.0,87.0,102.0,78.0,65.0,48.0,27.0,15.0,192.74170420000007,210.34744419000035,314.8013885119998,358.64308056099964,396.43172771599916,55.0,78.0,104.0,125.0,147.0,8.0,8.0,14.0,17.0,18.0,226.45785206499994,311.7039661220001,345.5620269270001,352.1098350460003,359.224238372,1.0,1.0,2.0,3.0,6.0,4.0,4.0,9.0,14.0,20.0,7.0,12.0,20.0,28.0,34.0,18.0,26.0,42.0,55.0,63.0,28.0,39.0,55.0,70.0,78.0,27.0,47.0,59.0,75.0,95.0,22.0,39.0,50.0,65.0,80.0,17.0,29.0,39.0,52.0,63.0,9.0,16.0,22.0,29.0,37.0,4.0,6.0,9.0,14.0,20.0,43.96749999999998,40.61999999999994,13.657274390950548,12.609976303031535,2.1751685185185186,2.4685234567901286,0.7037969205977411,0.6787711777866199,summ,22.575,30.325,1.4225,PB,M,M,8.9,16.275000000000002
1998-09-30,98.729933668,11.392600180966665,3.149999999999999,66.72719288900001,5.678827586206896,78.075,20.6,28.7,,,2.43,1.11,,5.0,18.4,0.36211496887687056,27,2,2.0,2.0,7.0,14.0,19.0,11.0,7.0,3.0,3.0,2.0,M,PB,M,95.69166658000002,13.267284874612907,3.3580645161290326,97.88083965300001,1.207653846153846,66.2,24.85,42.7,,,5.195,1.9649999999999999,,6.1,16.75,1.2403326730789748,30.0,4.0,0.0,2.0,7.0,13.0,15.0,15.0,14.0,8.0,3.0,0.0,PB,PB,M,9,1,366.31392192000004,149.0,14.0,45.175993901,31.0,49.0,66.0,87.0,102.0,78.0,65.0,48.0,27.0,15.0,159.9043947300001,288.43337078000036,306.03911076999975,410.4930550919996,454.3347471409992,59.0,85.0,108.0,134.0,155.0,5.0,12.0,12.0,18.0,21.0,216.85138857999993,324.3386917180001,409.5848057750001,443.44286658000027,449.990674699,0.0,1.0,1.0,2.0,3.0,4.0,6.0,6.0,11.0,16.0,10.0,14.0,19.0,27.0,35.0,22.0,31.0,39.0,55.0,68.0,30.0,43.0,54.0,70.0,85.0,28.0,42.0,62.0,74.0,90.0,25.0,36.0,53.0,64.0,79.0,14.0,25.0,37.0,47.0,60.0,7.0,12.0,19.0,25.0,32.0,1.0,4.0,6.0,9.0,14.0,53.08749999999998,51.37833333333327,13.992268722790332,13.527277885504654,1.4779769230769229,1.8526636277302997,1.000486470388069,0.8826421714248202,aut,22.575,30.325,1.4225,PB,M,M,8.9,16.275000000000002
1998-10-31,122.28429315400001,4.760833987935483,3.3483870967741933,29.335253276,7.121225806451614,132.7,,,,,,,,,,0.3306967874328201,29,8,3.0,5.0,8.0,10.0,15.0,15.0,11.0,8.0,4.0,3.0,,,,98.729933668,11.392600180966665,3.149999999999999,66.72719288900001,5.678827586206896,78.075,20.6,28.7,,,2.43,1.11,,5.0,18.4,0.36211496887687056,27.0,2.0,2.0,2.0,7.0,14.0,19.0,11.0,7.0,3.0,3.0,2.0,M,PB,M,10,0,366.31392192000004,149.0,14.0,45.175993901,31.0,49.0,66.0,87.0,102.0,78.0,65.0,48.0,27.0,15.0,194.4216002480001,258.6343283980004,387.16330444799974,404.7690444379996,509.2229887599991,57.0,86.0,112.0,135.0,161.0,6.0,7.0,14.0,14.0,20.0,164.60803254199993,283.57858146900014,391.06588460700016,476.3119986640003,510.17005946899997,2.0,2.0,3.0,3.0,4.0,4.0,6.0,8.0,8.0,13.0,14.0,17.0,21.0,26.0,34.0,27.0,36.0,45.0,53.0,69.0,34.0,49.0,62.0,73.0,89.0,26.0,39.0,53.0,73.0,85.0,21.0,32.0,43.0,60.0,71.0,11.0,17.0,28.0,40.0,50.0,6.0,10.0,15.0,22.0,28.0,2.0,3.0,6.0,8.0,11.0,72.13749999999997,61.4166666666666,12.329942527789793,13.125712542182432,3.4432407161803713,2.8782604774535865,0.8012238209779206,0.7876959698843372,aut,22.575,30.325,1.4225,PB,M,M,8.9,16.275000000000002
1998-11-30,48.39048583300001,-1.9282314048999998,2.623333333333333,3.3889708419999995,4.685566666666668,77.0,,,,,,,,,,0.23728463142804904,26,2,9.0,13.0,14.0,22.0,23.0,7.0,5.0,4.0,4.0,2.0,,,,122.28429315400001,4.760833987935483,3.3483870967741933,29.335253276,7.121225806451614,132.7,,,,,,,,,,0.3306967874328201,29.0,8.0,3.0,5.0,8.0,10.0,15.0,15.0,11.0,8.0,4.0,3.0,,,,11,0,366.31392192000004,149.0,14.0,45.175993901,31.0,49.0,66.0,87.0,102.0,78.0,65.0,48.0,27.0,15.0,221.01422682200013,316.70589340200036,380.91862155199976,509.4475976019996,527.0533375919991,56.0,86.0,115.0,141.0,164.0,10.0,14.0,15.0,22.0,22.0,96.06244616499993,193.94328581800016,312.91383474500014,420.40113788300033,505.64725194,5.0,5.0,5.0,6.0,6.0,7.0,9.0,11.0,13.0,13.0,15.0,22.0,25.0,29.0,34.0,24.0,37.0,46.0,55.0,63.0,34.0,49.0,64.0,77.0,88.0,26.0,41.0,54.0,68.0,88.0,18.0,32.0,43.0,54.0,71.0,11.0,19.0,25.0,36.0,48.0,7.0,10.0,14.0,19.0,26.0,5.0,5.0,6.0,9.0,11.0,105.38749999999996,92.32499999999993,8.076717084451083,9.806906347838344,6.400026696329255,4.6692357462707905,0.34640587815484325,0.6443814764628882,aut,22.575,30.325,1.4225,PB,M,M,8.9,16.275000000000002
1998-12-31,57.312328711999996,-0.8229065103870966,3.6129032258064515,0.0,3.940933333333333,125.075,,,,,,,,,,0.3229348732446465,28,3,4.0,6.0,11.0,13.0,16.0,15.0,13.0,10.0,9.0,4.0,,,,48.39048583300001,-1.9282314048999998,2.623333333333333,3.3889708419999995,4.685566666666668,77.0,,,,,,,,,,0.23728463142804904,26.0,2.0,9.0,13.0,14.0,22.0,23.0,7.0,5.0,4.0,4.0,2.0,,,,12,0,366.31392192000004,149.0,14.0,45.175993901,31.0,49.0,66.0,87.0,102.0,78.0,65.0,48.0,27.0,15.0,170.67477898700014,269.40471265500037,365.09637923499974,429.3091073849996,557.8380834349991,55.0,82.0,112.0,141.0,167.0,10.0,12.0,16.0,17.0,24.0,32.724224117999924,99.45141700700015,197.33225666000016,316.3028055870003,423.790108725,12.0,14.0,14.0,14.0,15.0,18.0,20.0,22.0,24.0,26.0,22.0,29.0,36.0,39.0,43.0,32.0,46.0,59.0,68.0,77.0,38.0,57.0,72.0,87.0,100.0,22.0,33.0,48.0,61.0,75.0,16.0,23.0,37.0,48.0,59.0,12.0,15.0,23.0,29.0,40.0,8.0,11.0,14.0,18.0,23.0,5.0,7.0,7.0,8.0,11.0,104.84999999999997,95.92499999999994,1.4163012915177502,4.741734254667376,5.903396236559141,5.8285400197750645,0.2839907094304325,0.310032129245913,wint,22.575,30.325,1.4225,PB,M,M,8.9,16.275000000000002
